10.9632	-0.144644	-0.141424	-0.0408825	35.9736	8.82854	3.91677
11.0299	-0.0529094	-0.0182321	-0.0021538	35.9525	8.784	3.90187
11.0965	0.0600049	0.120701	0.03633	36.0616	8.83157	3.91127
11.1631	0.123746	0.191423	0.0533595	36.1203	8.84387	3.91786
11.2298	0.11983	0.162834	0.0404489	36.2495	8.92319	3.94759
11.2964	0.095917	0.0922696	0.0190172	36.3475	8.97589	3.96208
11.3631	0.0822638	0.0384017	0.00640646	36.3444	9.01629	3.97902
11.4297	0.0477642	-0.00912417	-0.00511844	36.3645	9.08548	4.00555
11.4964	0.00171251	-0.0490197	-0.0147811	36.3808	9.14471	4.02171
11.563	0.00320028	-0.0545819	-0.0155658	36.3063	9.06321	3.98806
11.6297	0.0566091	-0.027631	-0.00864886	36.2128	8.99123	3.96139
11.6963	0.141412	0.0256379	0.00837147	36.1792	8.92979	3.94229
11.763	0.231085	0.0936405	0.0316091	36.1327	8.88987	3.93209
11.8296	0.261652	0.140716	0.047823	36.1672	8.90085	3.93692
11.8962	0.210969	0.15789	0.0559244	36.0407	8.7732	3.8935
11.9629	0.139984	0.168398	0.0607631	35.9774	8.69446	3.86649
12.0295	0.0651027	0.141334	0.0476762	35.9372	8.65316	3.856
12.0962	-0.0336593	0.0440474	0.00899921	35.9453	8.64493	3.85467
12.1628	-0.123975	-0.0715131	-0.0315835	36.0193	8.74743	3.89127
12.2295	-0.165866	-0.146009	-0.0534427	36.0904	8.87548	3.94066
12.2961	-0.143246	-0.152112	-0.0506336	36.1397	8.95866	3.96331
12.3628	-0.109922	-0.135926	-0.0432739	36.1137	8.95247	3.95329
12.4294	-0.135961	-0.163397	-0.0532026	36.0282	8.87667	3.92771
12.4961	-0.174886	-0.199574	-0.065068	36.0115	8.84248	3.91459
12.5627	-0.167015	-0.191727	-0.0612823	36.0407	8.82868	3.91004
